Datetime,open,high,low,close,volume
2021-06-14 09:15:00+05:30,1989.0,1989.0,1971.25,1980.0,0
2021-06-14 09:16:00+05:30,1979.8499755859375,1979.8499755859375,1965.949951171875,1973.25,371
2021-06-14 09:17:00+05:30,1975.5,1979.0,1975.5,1979.0,42
2021-06-14 09:18:00+05:30,1979.0,1979.0,1977.0,1977.0,126
2021-06-14 09:19:00+05:30,1978.8499755859375,1985.949951171875,1978.8499755859375,1980.8499755859375,213
2021-06-14 09:20:00+05:30,1984.449951171875,1984.449951171875,1984.449951171875,1984.449951171875,2
2021-06-14 09:21:00+05:30,1984.4000244140625,1984.4000244140625,1981.199951171875,1981.199951171875,175
2021-06-14 09:22:00+05:30,1980.300048828125,1983.949951171875,1970.8499755859375,1983.949951171875,830
2021-06-14 09:24:00+05:30,1975.5999755859375,1976.3499755859375,1975.5999755859375,1976.3499755859375,4
2021-06-14 09:25:00+05:30,1979.5999755859375,1979.5999755859375,1971.75,1971.75,66
2021-06-14 09:26:00+05:30,1980.449951171875,1980.449951171875,1973.75,1973.75,101
2021-06-14 09:27:00+05:30,1973.449951171875,1973.449951171875,1971.449951171875,1973.25,25
2021-06-14 09:28:00+05:30,1971.5999755859375,1971.5999755859375,1966.800048828125,1968.949951171875,53
2021-06-14 09:29:00+05:30,1973.5,1975.0,1970.9000244140625,1975.0,348
2021-06-14 09:30:00+05:30,1971.550048828125,1975.0,1971.550048828125,1974.75,4
2021-06-14 09:31:00+05:30,1971.6500244140625,1971.6500244140625,1967.5,1967.5,105
2021-06-14 09:32:00+05:30,1967.0,1969.0,1966.949951171875,1969.0,127
2021-06-14 09:33:00+05:30,1972.449951171875,1972.449951171875,1966.0,1966.0,474
2021-06-14 09:34:00+05:30,1967.0,1968.050048828125,1963.0,1963.0,195
2021-06-14 09:35:00+05:30,1961.0999755859375,1961.0999755859375,1961.0,1961.0,210
2021-06-14 09:36:00+05:30,1960.0,1960.75,1960.0,1960.0,73
2021-06-14 09:37:00+05:30,1958.6500244140625,1962.949951171875,1958.6500244140625,1960.800048828125,297
2021-06-14 09:38:00+05:30,1960.8499755859375,1962.75,1958.5999755859375,1958.5999755859375,222
2021-06-14 09:39:00+05:30,1957.0999755859375,1958.699951171875,1957.0999755859375,1957.550048828125,168
2021-06-14 09:40:00+05:30,1957.75,1957.75,1954.9000244140625,1956.25,39
2021-06-14 09:41:00+05:30,1956.0,1959.449951171875,1956.0,1959.449951171875,9
2021-06-14 09:42:00+05:30,1960.5999755859375,1960.949951171875,1960.5999755859375,1960.949951171875,7
2021-06-14 09:43:00+05:30,1959.0,1963.0,1959.0,1963.0,310
2021-06-14 09:44:00+05:30,1963.0,1972.550048828125,1963.0,1972.550048828125,144
2021-06-14 09:45:00+05:30,1974.0,1976.0,1968.300048828125,1971.449951171875,293
2021-06-14 09:46:00+05:30,1969.949951171875,1969.949951171875,1960.0,1960.0,155
2021-06-14 09:47:00+05:30,1964.0,1969.0,1964.0,1969.0,13
2021-06-14 09:48:00+05:30,1968.300048828125,1971.0,1968.300048828125,1971.0,78
2021-06-14 09:49:00+05:30,1971.3499755859375,1974.75,1963.949951171875,1967.25,150
2021-06-14 09:50:00+05:30,1964.050048828125,1967.949951171875,1964.050048828125,1967.949951171875,11
2021-06-14 09:52:00+05:30,1965.949951171875,1965.949951171875,1965.0,1965.0,5
2021-06-14 09:53:00+05:30,1965.0,1965.949951171875,1965.0,1965.949951171875,8
2021-06-14 09:54:00+05:30,1965.949951171875,1967.25,1964.8499755859375,1967.25,23
2021-06-14 09:55:00+05:30,1967.25,1967.25,1967.25,1967.25,2
2021-06-14 09:56:00+05:30,1967.9000244140625,1974.0,1967.9000244140625,1974.0,50
2021-06-14 09:57:00+05:30,1974.0,1974.0,1974.0,1974.0,4
2021-06-14 09:58:00+05:30,1969.0,1973.949951171875,1969.0,1973.949951171875,8
2021-06-14 10:01:00+05:30,1972.949951171875,1972.949951171875,1972.949951171875,1972.949951171875,4
2021-06-14 10:02:00+05:30,1970.0,1973.25,1970.0,1973.25,25
2021-06-14 10:03:00+05:30,1973.1500244140625,1974.0,1972.75,1973.949951171875,368
2021-06-14 10:04:00+05:30,1973.949951171875,1974.9000244140625,1973.949951171875,1974.9000244140625,20
2021-06-14 10:05:00+05:30,1979.0,1984.0,1978.550048828125,1981.5,620
2021-06-14 10:06:00+05:30,1976.949951171875,1977.75,1976.949951171875,1977.75,4
2021-06-14 10:07:00+05:30,1979.550048828125,1981.5,1973.0999755859375,1973.0999755859375,211
2021-06-14 10:08:00+05:30,1973.0,1975.949951171875,1973.0,1975.949951171875,16
2021-06-14 10:09:00+05:30,1977.4000244140625,1977.4000244140625,1977.4000244140625,1977.4000244140625,6
2021-06-14 10:10:00+05:30,1974.75,1974.75,1974.75,1974.75,5
2021-06-14 10:11:00+05:30,1980.0,1980.0,1977.6500244140625,1977.6500244140625,56
2021-06-14 10:13:00+05:30,1973.0,1973.0,1973.0,1973.0,38726
2021-06-14 10:14:00+05:30,1979.550048828125,1979.550048828125,1976.8499755859375,1976.8499755859375,0
2021-06-14 10:15:00+05:30,1976.050048828125,1976.050048828125,1973.800048828125,1973.800048828125,42
2021-06-14 10:16:00+05:30,1973.25,1973.800048828125,1972.050048828125,1972.050048828125,13
2021-06-14 10:17:00+05:30,1978.1500244140625,1978.1500244140625,1977.949951171875,1977.949951171875,106
2021-06-14 10:18:00+05:30,1977.9000244140625,1977.9000244140625,1977.9000244140625,1977.9000244140625,2
2021-06-14 10:19:00+05:30,1979.449951171875,1979.449951171875,1971.25,1974.75,118
2021-06-14 10:22:00+05:30,1972.199951171875,1972.199951171875,1970.1500244140625,1970.199951171875,6
2021-06-14 10:23:00+05:30,1972.550048828125,1972.550048828125,1972.550048828125,1972.550048828125,16
2021-06-14 10:25:00+05:30,1970.25,1970.25,1970.25,1970.25,0
2021-06-14 10:26:00+05:30,1970.75,1972.3499755859375,1970.199951171875,1972.3499755859375,12
2021-06-14 10:27:00+05:30,1972.8499755859375,1973.3499755859375,1972.8499755859375,1973.3499755859375,7
2021-06-14 10:28:00+05:30,1971.0,1971.0,1971.0,1971.0,29
2021-06-14 10:29:00+05:30,1972.949951171875,1973.0,1972.949951171875,1973.0,0
2021-06-14 10:30:00+05:30,1973.0,1973.0,1973.0,1973.0,1
2021-06-14 10:31:00+05:30,1973.0,1973.0,1971.0,1971.0,22
2021-06-14 10:32:00+05:30,1973.0,1973.3499755859375,1973.0,1973.3499755859375,21
2021-06-14 10:33:00+05:30,1973.0,1973.0,1972.0,1972.0,1
2021-06-14 10:35:00+05:30,1972.0,1978.0,1972.0,1978.0,34
2021-06-14 10:36:00+05:30,1977.5,1978.050048828125,1977.050048828125,1978.0,169
2021-06-14 10:37:00+05:30,1978.050048828125,1978.0999755859375,1978.0,1978.0999755859375,165
2021-06-14 10:38:00+05:30,1978.0999755859375,1978.25,1978.0,1978.25,250
2021-06-14 10:39:00+05:30,1977.0999755859375,1977.0999755859375,1971.0999755859375,1971.0999755859375,59
2021-06-14 10:40:00+05:30,1971.1500244140625,1972.25,1971.1500244140625,1972.199951171875,30
2021-06-14 10:41:00+05:30,1972.199951171875,1972.199951171875,1972.199951171875,1972.199951171875,11
2021-06-14 10:42:00+05:30,1975.949951171875,1975.949951171875,1970.0,1970.0,97
2021-06-14 10:43:00+05:30,1968.6500244140625,1968.6500244140625,1968.5,1968.5,0
2021-06-14 10:44:00+05:30,1968.300048828125,1968.300048828125,1967.6500244140625,1967.800048828125,14
2021-06-14 10:45:00+05:30,1968.199951171875,1968.25,1967.3499755859375,1967.3499755859375,8
2021-06-14 10:46:00+05:30,1967.300048828125,1971.9000244140625,1967.300048828125,1971.9000244140625,20
2021-06-14 10:47:00+05:30,1968.199951171875,1968.199951171875,1968.050048828125,1968.050048828125,5
2021-06-14 10:48:00+05:30,1967.300048828125,1971.9000244140625,1967.300048828125,1971.9000244140625,65
2021-06-14 10:49:00+05:30,1976.050048828125,1977.949951171875,1976.050048828125,1977.949951171875,22
2021-06-14 10:50:00+05:30,1977.4000244140625,1977.4000244140625,1977.4000244140625,1977.4000244140625,12
2021-06-14 10:51:00+05:30,1978.3499755859375,1978.9000244140625,1976.199951171875,1976.199951171875,0
2021-06-14 10:52:00+05:30,1976.199951171875,1976.199951171875,1976.199951171875,1976.199951171875,23
2021-06-14 10:53:00+05:30,1975.0,1976.199951171875,1975.0,1976.199951171875,110
2021-06-14 10:54:00+05:30,1979.1500244140625,1979.1500244140625,1979.1500244140625,1979.1500244140625,50
2021-06-14 10:56:00+05:30,1978.949951171875,1978.949951171875,1977.050048828125,1977.050048828125,7
2021-06-14 10:57:00+05:30,1977.050048828125,1977.050048828125,1977.0,1977.0,25
2021-06-14 11:00:00+05:30,1974.5,1974.5,1974.5,1974.5,0
2021-06-14 11:02:00+05:30,1974.449951171875,1974.449951171875,1973.449951171875,1973.449951171875,43
2021-06-14 11:04:00+05:30,1974.3499755859375,1974.3499755859375,1974.3499755859375,1974.3499755859375,1
2021-06-14 11:05:00+05:30,1974.5,1974.5,1974.5,1974.5,109
2021-06-14 11:08:00+05:30,1977.0,1977.0,1977.0,1977.0,20
2021-06-14 11:10:00+05:30,1974.5,1974.5,1974.5,1974.5,25
2021-06-14 11:11:00+05:30,1976.050048828125,1977.0,1976.050048828125,1977.0,5
2021-06-14 11:12:00+05:30,1974.5,1974.550048828125,1974.5,1974.550048828125,8
2021-06-14 11:13:00+05:30,1974.550048828125,1974.550048828125,1974.550048828125,1974.550048828125,1
2021-06-14 11:14:00+05:30,1974.550048828125,1974.550048828125,1974.550048828125,1974.550048828125,0
2021-06-14 11:15:00+05:30,1971.300048828125,1971.300048828125,1971.300048828125,1971.300048828125,72
2021-06-14 11:16:00+05:30,1971.0,1971.0,1971.0,1971.0,0
2021-06-14 11:17:00+05:30,1971.050048828125,1971.050048828125,1970.199951171875,1970.199951171875,38
2021-06-14 11:22:00+05:30,1973.9000244140625,1973.9000244140625,1973.9000244140625,1973.9000244140625,9
2021-06-14 11:24:00+05:30,1973.9000244140625,1973.9000244140625,1973.9000244140625,1973.9000244140625,0
2021-06-14 11:25:00+05:30,1973.9000244140625,1973.9000244140625,1973.9000244140625,1973.9000244140625,3
2021-06-14 11:26:00+05:30,1974.550048828125,1974.550048828125,1974.550048828125,1974.550048828125,4
2021-06-14 11:27:00+05:30,1973.050048828125,1975.9000244140625,1973.050048828125,1975.9000244140625,21
2021-06-14 11:31:00+05:30,1975.8499755859375,1975.8499755859375,1975.8499755859375,1975.8499755859375,1
2021-06-14 11:35:00+05:30,1977.949951171875,1978.0,1977.949951171875,1978.0,36
2021-06-14 11:36:00+05:30,1978.0,1980.0,1977.949951171875,1980.0,132
2021-06-14 11:38:00+05:30,1978.199951171875,1978.199951171875,1974.25,1974.25,198
2021-06-14 11:40:00+05:30,1975.0,1975.0,1975.0,1975.0,0
2021-06-14 11:45:00+05:30,1977.5,1977.5,1974.449951171875,1974.449951171875,12
2021-06-14 11:47:00+05:30,1974.449951171875,1974.449951171875,1974.449951171875,1974.449951171875,6
